Sin título1.acq
Gráfico creado el:2026-06-19 15:39:43.750
Registro en:2026-06-19 17:09:16.427
1 mseg/muestras
2 canales
ECG (.05 - 150 Hz)
mV
EEG (.5 - 100 Hz, con Filtro Red) 
micro V
min	CH1	CH2	
	144925 samples	144925 samples	
1.31075	-0.0299072	-4.02832	
1.31077	-0.0360107	4.60815	
1.31078	-0.0439453	12.5732	
1.3108	-0.0546265	17.0441	
1.31082	-0.0637817	17.5171	
1.31083	-0.0717163	13.6566	
1.31085	-0.0769043	8.05664	
1.31087	-0.0799561	5.2948	
1.31088	-0.0820923	7.00378	
1.3109	-0.0775146	10.025	
1.31092	-0.0674438	13.443	
1.31093	-0.062561	17.1204	
1.31095	-0.0622559	19.6991	
1.31097	-0.0637817	19.4702	
1.31098	-0.0634766	15.8997	
1.311	-0.0628662	10.5133	
1.31102	-0.0704956	7.14111	
1.31103	-0.0836182	9.94873	
1.31105	-0.0958252	15.5487	
1.31107	-0.102539	19.5618	
1.31108	-0.100708	21.9574	
1.3111	-0.0915527	20.9656	
1.31112	-0.0778198	15.2588	
1.31113	-0.0616455	8.89587	
1.31115	-0.0540161	6.98853	
1.31117	-0.0497437	10.0403	
1.31118	-0.0405884	12.0697	
1.3112	-0.0289917	14.3433	
1.31122	-0.0195313	16.4185	
1.31123	-0.0170898	17.3492	
1.31125	-0.0228882	15.7776	
1.31127	-0.0305176	10.5286	
1.31128	-0.038147	3.7384	
1.3113	-0.0418091	1.44958	
1.31132	-0.0405884	6.50024	
1.31133	-0.0338745	12.1918	
1.31135	-0.027771	14.74	
1.31137	-0.022583	15.4877	
1.31138	-0.0167847	13.0615	
1.3114	-0.00732422	7.23267	
1.31142	0.00244141	2.33459	
1.31143	0.00701904	2.2583	
1.31145	0.00946045	5.41687	
1.31147	0.00396729	7.85828	
1.31148	-0.00457764	9.56726	
1.3115	-0.0137329	9.67407	
1.31152	-0.0250244	8.27026	
1.31153	-0.0387573	5.85937	
1.31155	-0.0524902	1.32751	
1.31157	-0.062561	-2.33459	
1.31158	-0.0735474	0.320435	
1.3116	-0.0860596	7.2937	
1.31162	-0.0961304	12.8784	
1.31163	-0.0967407	14.5264	
1.31165	-0.0875854	12.7716	
1.31167	-0.0714111	7.43103	
1.31168	-0.0497437	2.19727	
1.3117	-0.0271606	1.06812	
1.31172	-0.00518799	6.5918	
1.31173	0.0119019	13.5651	
1.31175	0.015564	17.9596	
1.31177	0.00488281	19.928	
1.31178	-0.0164795	20.2942	
1.3118	-0.0378418	18.3868	
1.31182	-0.0549316	14.2059	
1.31183	-0.0640869	7.94983	
1.31185	-0.072937	4.04358	
1.31187	-0.0854492	7.26318	
1.31188	-0.0942993	13.5345	
1.3119	-0.100098	15.9149	
1.31192	-0.100098	14.5721	
1.31193	-0.085144	10.8337	
1.31195	-0.0619507	3.70789	
1.31197	-0.0341797	-3.32642	
1.31198	-0.00610352	-6.54602	
1.312	0.0198364	-4.80652	
1.31202	0.0460815	-2.67029	
1.31203	0.067749	-0.411987	
1.31205	0.0765991	1.11389	
1.31207	0.0674438	0.244141	
1.31208	0.0491333	-3.02124	
1.3121	0.0238037	-9.14001	
1.31212	-0.00366211	-15.8081	
1.31213	-0.0271606	-17.2577	
1.31215	-0.0454712	-11.261	
1.31217	-0.0616455	-3.78418	
1.31218	-0.0747681	0.762939	
1.3122	-0.0811768	1.92261	
1.31222	-0.0793457	-0.88501	
1.31223	-0.0756836	-6.43921	
1.31225	-0.0726318	-10.5133	
1.31227	-0.0689697	-9.15527	
1.31228	-0.0683594	-4.05884	
1.3123	-0.0689697	1.23596	
1.31232	-0.065918	5.87463	
1.31233	-0.0543213	8.68225	
1.31235	-0.0387573	8.39233	
1.31237	-0.0369263	4.97437	
1.31238	-0.0469971	0.305176	
1.3124	-0.0567627	-4.98962	
1.31242	-0.0595093	-4.28772	
1.31243	-0.0579834	3.20435	
1.31245	-0.0546265	10.8185	
1.31247	-0.0482178	14.1907	
1.31248	-0.0372314	13.6566	
1.3125	-0.0241089	8.11768	
1.31252	-0.0161743	0.488281	
1.31253	-0.0195313	-3.23486	
1.31255	-0.0238037	0.198364	
1.31257	-0.0250244	4.86755	
1.31258	-0.0283813	7.58362	
1.3126	-0.0366211	9.94873	
1.31262	-0.0494385	10.9558	
1.31263	-0.0604248	9.33838	
1.31265	-0.0714111	4.80652	
1.31267	-0.0872803	-1.23596	
1.31268	-0.0994873	-4.50134	
1.3127	-0.110474	0.106812	
1.31272	-0.114136	7.47681	
1.31273	-0.106201	11.6577	
1.31275	-0.100098	12.5427	
1.31277	-0.0933838	11.1084	
1.31278	-0.0814819	5.34058	
1.3128	-0.0665283	-1.4801	
1.31282	-0.0527954	-2.67029	
1.31283	-0.0378418	2.48718	
1.31285	-0.022583	6.8512	
1.31287	-0.0146484	9.15527	
1.31288	-0.0164795	9.30786	
1.3129	-0.0250244	7.76672	
1.31292	-0.0354004	4.776	
1.31293	-0.0384521	0.930786	
1.31295	-0.0344849	-3.14331	
1.31297	-0.0350952	-4.85229	
1.31298	-0.0427246	-1.31226	
1.313	-0.0445557	3.37219	
1.31302	-0.0369263	6.30188	
1.31303	-0.0247192	7.33948	
1.31305	-0.00915527	4.73022	
1.31307	0.00640869	-1.95312	
1.31308	0.0152588	-7.20215	
1.3131	0.0161743	-6.89697	
1.31312	0.0158691	-3.0365	
1.31313	0.0192261	0.274658	
1.31315	0.015564	3.41797	
1.31317	0	5.64575	
1.31318	-0.0201416	6.66809	
1.3132	-0.0350952	5.72205	
1.31322	-0.0415039	2.27356	
1.31323	-0.0442505	-1.75476	
1.31325	-0.0430298	0.259399	
1.31327	-0.0427246	6.92749	
1.31328	-0.0427246	12.2681	
1.3133	-0.0448608	14.0381	
1.31332	-0.0479126	12.4359	
1.31333	-0.0518799	8.10242	
1.31335	-0.0561523	2.85339	
1.31337	-0.0482178	0.228882	
1.31338	-0.0305176	2.50244	
1.3134	-0.0213623	6.40869	
1.31342	-0.0213623	10.8948	
1.31343	-0.0271606	14.4958	
1.31345	-0.0354004	15.1367	
1.31347	-0.0430298	12.4054	
1.31348	-0.0537109	6.40869	
1.3135	-0.0671387	-0.579834	
1.31352	-0.0811768	-5.58472	
1.31353	-0.0915527	-4.24194	
1.31355	-0.0985718	1.58691	
1.31357	-0.09552	7.12585	
1.31358	-0.0891113	9.59778	
1.3136	-0.0845337	7.88879	
1.31362	-0.0808716	2.83813	
1.31363	-0.0775146	-2.10571	
1.31365	-0.0701904	-2.83813	
1.31367	-0.0598145	0.747681	
1.31368	-0.0454712	2.63977	
1.3137	-0.0341797	2.31934	
1.31372	-0.0335693	1.67847	
1.31373	-0.0427246	0.38147	
1.31375	-0.0534058	-0.88501	
1.31377	-0.0582886	-3.46375	
1.31378	-0.0558472	-6.66809	
1.3138	-0.0445557	-6.92749	
1.31382	-0.0402832	-1.98364	
1.31383	-0.0515747	4.22668	
1.31385	-0.0698853	8.08716	
1.31387	-0.0765991	10.1013	
1.31388	-0.0653076	9.00269	
1.3139	-0.0488281	3.76892	
1.31392	-0.0369263	-2.48718	
1.31393	-0.0366211	-3.67737	
1.31395	-0.0427246	0.823975	
1.31397	-0.0415039	6.39343	
1.31398	-0.0320435	11.9934	
1.314	-0.0234985	15.6708	
1.31402	-0.0241089	16.3269	
1.31403	-0.0247192	13.3667	
1.31405	-0.0198364	6.65283	
1.31407	-0.00701904	0.62561	
1.31408	0.00610352	0.564575	
1.3141	0.0146484	6.08826	
1.31412	0.0201416	10.4828	
1.31413	0.0241089	10.91	
1.31415	0.0286865	7.5531	
1.31417	0.0323486	0.457764	
1.31418	0.0335693	-8.30078	
1.3142	0.0323486	-12.8784	
1.31422	0.0292969	-10.3302	
1.31423	0.022583	-6.14929	
1.31425	0.010376	-3.57056	
1.31427	0.0012207	-1.58691	
1.31428	-0.00183105	-1.52588	
1.3143	-0.00274658	-3.64685	
1.31432	-0.000610352	-7.82776	
1.31433	0.000915527	-13.0157	
1.31435	0.00305176	-15.1215	
1.31437	0.0119019	-10.5286	
1.31438	0.020752	-3.25012	
1.3144	0.0271606	1.26648	
1.31442	0.0274658	1.66321	
1.31443	0.0234985	-0.579834	
1.31445	0.0262451	-6.28662	
1.31447	0.032959	-12.2223	
1.31448	0.0366211	-13.504	
1.3145	0.0314331	-9.32312	
1.31452	0.0238037	-5.75256	
1.31453	0.0146484	-3.54004	
1.31455	0.0119019	-2.05994	
1.31457	0.00427246	-2.24304	
1.31458	-0.0119019	-5.58472	
1.3146	-0.0238037	-12.619	
1.31462	-0.0326538	-20.9656	
1.31463	-0.0466919	-24.7803	
1.31465	-0.0622559	-19.7754	
1.31467	-0.0735474	-11.4288	
1.31468	-0.0811768	-5.95093	
1.3147	-0.0830078	-4.13513	
1.31472	-0.0765991	-6.31714	
1.31473	-0.0613403	-12.6038	
1.31475	-0.0421143	-18.4021	
1.31477	-0.0204468	-18.7836	
1.31478	0.00701904	-13.4277	
1.3148	0.0320435	-9.12476	
1.31482	0.0521851	-7.5531	
1.31483	0.0643921	-6.89697	
1.31485	0.0634766	-6.36292	
1.31487	0.0521851	-8.11768	
1.31488	0.0405884	-13.3362	
1.3149	0.0302124	-18.0817	
1.31492	0.0152588	-16.9678	
1.31493	-0.00427246	-10.6812	
1.31495	-0.0283813	-6.7749	
1.31497	-0.0476074	-6.80542	
1.31498	-0.0622559	-8.39233	
1.315	-0.0741577	-11.8866	
1.31502	-0.0817871	-16.4642	
1.31503	-0.0866699	-19.2566	
1.31505	-0.0900269	-17.5476	
1.31507	-0.0836182	-14.7858	
1.31508	-0.0640869	-13.4277	
1.3151	-0.0442505	-12.0239	
1.31512	-0.0332642	-11.9019	
1.31513	-0.0296021	-14.0991	
1.31515	-0.0219727	-18.3258	
1.31517	-0.0213623	-22.8882	
1.31518	-0.0268555	-25.2533	
1.3152	-0.0292969	-22.171	
1.31522	-0.0265503	-17.0441	
1.31523	-0.0201416	-15.0909	
1.31525	-0.0161743	-15.4572	
1.31527	-0.0158691	-18.1732	
1.31528	-0.0143433	-23.8953	
1.3153	-0.0134277	-29.1748	
1.31532	-0.0183105	-29.541	
1.31533	-0.0259399	-23.3002	
1.31535	-0.0350952	-18.1427	
1.31537	-0.0543213	-15.7013	
1.31538	-0.072937	-14.0076	
1.3154	-0.0769043	-14.5874	
1.31542	-0.0750732	-17.395	
1.31543	-0.0680542	-20.8588	
1.31545	-0.0595093	-23.5596	
1.31547	-0.0509644	-22.934	
1.31548	-0.0466919	-17.0746	
1.3155	-0.0445557	-8.88062	
1.31552	-0.0473022	-3.54004	
1.31553	-0.0448608	-2.02942	
1.31555	-0.0292969	-4.19617	
1.31557	-0.0131226	-11.1389	
1.31558	-0.00457764	-16.51	
1.3156	-0.00335693	-16.2964	
1.31562	-0.00518799	-11.5204	
1.31563	-0.00671387	-7.30896	
1.31565	-0.00579834	-3.82996	
1.31567	-0.00457764	-2.47192	
1.31568	0.000305176	-3.66211	
1.3157	0.0088501	-7.38525	
1.31572	0.0259399	-12.5732	
1.31573	0.0408936	-17.7307	
1.31575	0.0393677	-18.6615	
1.31577	0.0210571	-13.6108	
1.31578	-0.00701904	-8.78906	
1.3158	-0.0384521	-6.45447	
1.31582	-0.0653076	-6.98853	
1.31583	-0.0906372	-11.9781	
1.31585	-0.114746	-18.7225	
1.31587	-0.133667	-22.3694	
1.31588	-0.141907	-18.9819	
1.3159	-0.13855	-12.9242	
1.31592	-0.125427	-8.30078	
1.31593	-0.114746	-5.67627	
1.31595	-0.108643	-5.47791	
1.31597	-0.0997925	-7.15637	
1.31598	-0.0830078	-11.5509	
1.316	-0.0662231	-17.395	
1.31602	-0.0506592	-20.9961	
1.31603	-0.0338745	-18.2495	
1.31605	-0.017395	-10.8337	
1.31607	0.00457764	-4.92859	
1.31608	0.0213623	-3.2196	
1.3161	0.0448608	-5.70679	
1.31612	0.0814819	-11.8103	
1.31613	0.118103	-18.0359	
1.31615	0.151672	-20.3094	
1.31617	0.188599	-17.0746	
1.31618	0.228271	-14.3433	
1.3162	0.275269	-13.5956	
1.31622	0.327148	-13.5803	
1.31623	0.371704	-14.3127	
1.31625	0.409241	-15.2588	
1.31627	0.448303	-18.3258	
1.31628	0.492554	-23.468	
1.3163	0.531006	-26.4893	
1.31632	0.556641	-23.6206	
1.31633	0.568542	-18.631	
1.31635	0.578003	-17.0898	
1.31637	0.579224	-18.2343	
1.31638	0.556946	-21.9727	
1.3164	0.519409	-29.8157	
1.31642	0.48584	-36.9568	
1.31643	0.438538	-37.1552	
1.31645	0.357666	-32.135	
1.31647	0.255127	-28.4882	
1.31648	0.146179	-26.2909	
1.3165	0.0387573	-25.3448	
1.31652	-0.0552368	-26.1688	
1.31653	-0.157166	-28.4271	
1.31655	-0.291443	-31.6772	
1.31657	-0.4422	-33.7219	
1.31658	-0.567932	-31.0822	
1.3166	-0.661926	-23.3154	
1.31662	-0.762024	-15.3656	
1.31663	-0.867004	-9.23157	
1.31665	-0.959778	-5.44739	
1.31667	-1.00983	-6.14929	
1.31668	-1.01349	-9.56726	
1.3167	-0.999756	-10.8337	
1.31672	-0.976257	-6.5155	
1.31673	-0.944824	0.320435	
1.31675	-0.905151	5.18799	
1.31677	-0.862732	8.255	
1.31678	-0.822449	9.65881	
1.3168	-0.791016	10.3302	
1.31682	-0.769348	8.22449	
1.31683	-0.75531	2.99072	
1.31685	-0.757446	-0.946045	
1.31687	-0.761108	0.854492	
1.31688	-0.752869	6.43921	
1.3169	-0.72998	11.3525	
1.31692	-0.700073	14.0686	
1.31693	-0.665588	12.8632	
1.31695	-0.636597	7.20215	
1.31697	-0.612793	0.579834	
1.31698	-0.581055	-2.44141	
1.317	-0.536804	0.793457	
1.31702	-0.484314	4.13513	
1.31703	-0.43335	5.88989	
1.31705	-0.389099	7.82776	
1.31707	-0.352173	9.06372	
1.31708	-0.325012	8.3313	
1.3171	-0.307922	5.02014	
1.31712	-0.292664	-0.50354	
1.31713	-0.272522	-3.84521	
1.31715	-0.242615	-1.14441	
1.31717	-0.212708	3.84521	
1.31718	-0.180969	7.30896	
1.3172	-0.145874	8.0719	
1.31722	-0.115967	5.46265	
1.31723	-0.0912476	-1.61743	
1.31725	-0.0662231	-8.80432	
1.31727	-0.0387573	-11.3373	
1.31728	-0.020752	-7.53784	
1.3173	-0.0128174	-2.62451	
1.31732	-0.0149536	1.35803	
1.31733	-0.0198364	3.34167	
1.31735	-0.0180054	2.71606	
1.31737	-0.00854492	-1.14441	
1.31738	0.00335693	-6.74438	
1.3174	0.00946045	-11.6577	
1.31742	0.00823975	-11.9629	
1.31743	0.0088501	-6.95801	
1.31745	0.0115967	-2.21252	
1.31747	0.0119019	0.457764	
1.31748	0.00610352	1.11389	
1.3175	-0.00427246	-1.64795	
1.31752	-0.0131226	-6.83594	
1.31753	-0.0131226	-10.7727	
1.31755	-0.00854492	-9.75037	
1.31757	-0.00335693	-6.5918	
1.31758	0.00305176	-4.47083	
1.3176	0.00762939	-2.97546	
1.31762	0.0125122	-1.58691	
1.31763	0.0177002	-1.08337	
1.31765	0.0198364	-3.06702	
1.31767	0.0109863	-6.94275	
1.31768	0.00183105	-10.7269	
1.3177	-0.00793457	-9.24683	
1.31772	-0.0158691	-3.44849	
1.31773	-0.0198364	2.36511	
1.31775	-0.0222778	5.58472	
1.31777	-0.0222778	4.18091	
1.31778	-0.0128174	-1.61743	
1.3178	-0.00305176	-8.27026	
1.31782	-0.00183105	-11.1237	
1.31783	-0.00152588	-6.50024	
1.31785	0.00518799	-0.595093	
1.31787	0.0161743	4.15039	
1.31788	0.0274658	7.84302	
1.3179	0.0350952	8.04138	
1.31792	0.0375366	5.43213	
1.31793	0.0372314	0.259399	
1.31795	0.0344849	-5.72205	
1.31797	0.0268555	-7.52258	
1.31798	0.0195313	-2.7771	
1.318	0.0183105	5.11169	
1.31802	0.0228882	10.0098	
1.31803	0.0299072	10.5591	
1.31805	0.0415039	5.63049	
1.31807	0.0552368	-2.36511	
1.31808	0.0671387	-9.39941	
1.3181	0.071106	-10.7422	
1.31812	0.0701904	-6.43921	
1.31813	0.0668335	-3.2196	
1.31815	0.0588989	-0.0152588	
1.31817	0.0460815	2.04468	
1.31818	0.0311279	0.778198	
1.3182	0.0183105	-3.38745	
1.31822	0.0088501	-9.09424	
1.31823	0.00183105	-14.3585	
1.31825	-0.00396729	-14.389	
1.31827	-0.00732422	-7.75146	
1.31828	-0.00518799	-1.34277	
1.3183	0.00396729	2.36511	
1.31832	0.015564	5.09644	
1.31833	0.0283813	3.96729	
1.31835	0.0396729	-0.701904	
1.31837	0.0476074	-3.67737	
1.31838	0.0552368	-1.58691	
1.3184	0.0601196	2.2583	
1.31842	0.0631714	4.24194	
1.31843	0.065918	5.37109	
1.31845	0.0674438	5.06592	
1.31847	0.0653076	3.31116	
1.31848	0.0653076	-0.244141	
1.3185	0.0665283	-5.27954	
1.31852	0.0640869	-9.30786	
1.31853	0.0543213	-7.56836	
1.31855	0.0500488	-1.58691	
1.31857	0.0531006	3.41797	
1.31858	0.0646973	5.11169	
1.3186	0.0793457	3.67737	
1.31862	0.0942993	-1.86157	
1.31863	0.111389	-8.27026	
1.31865	0.133362	-11.5662	
1.31867	0.147095	-8.05664	
1.31868	0.153809	-3.32642	
1.3187	0.162659	0.549316	
1.31872	0.167847	4.776	
1.31873	0.161438	7.88879	
1.31875	0.155029	7.40051	
1.31877	0.149231	2.67029	
1.31878	0.140991	-4.42505	
1.3188	0.126343	-8.94165	
1.31882	0.110474	-6.34766	
1.31883	0.0964355	-0.534058	
1.31885	0.0863647	3.5553	
1.31887	0.0866699	4.28772	
1.31888	0.0964355	1.49536	
1.3189	0.106506	-4.50134	
1.31892	0.11322	-10.3149	
1.31893	0.116272	-11.8256	
1.31895	0.116272	-8.0719	
1.31897	0.109863	-4.21143	
1.31898	0.101318	-1.95312	
1.319	0.0973511	-2.09045	
1.31902	0.101624	-4.18091	
1.31903	0.110474	-8.08716	
1.31905	0.12207	-13.6566	
1.31907	0.13092	-20.1569	
1.31908	0.131836	-20.9808	
1.3191	0.133362	-11.8866	
1.31912	0.136719	-0.869751	
1.31913	0.140991	5.09644	
1.31915	0.146484	4.94385	
1.31917	0.162964	-1.14441	
1.31918	0.180054	-10.2234	
1.3192	0.186462	-15.8539	
1.31922	0.185242	-14.2975	
1.31923	0.187073	-8.94165	
1.31925	0.192871	-5.02014	
1.31927	0.198059	-1.297	
1.31928	0.208435	-0.167847	
1.3193	0.21698	-3.5553	
1.31932	0.220642	-10.4828	
1.31933	0.222778	-19.4702	
1.31935	0.220947	-27.0233	
1.31937	0.216675	-28.3813	
1.31938	0.210876	-23.7274	
1.3194	0.206299	-18.7988	
1.31942	0.204773	-17.9596	
1.31943	0.210266	-22.4915	
1.31945	0.223999	-31.9977	
1.31947	0.240479	-41.5802	
1.31948	0.258484	-45.105	
1.3195	0.276184	-40.0543	
1.31952	0.286865	-32.7454	
1.31953	0.283813	-27.3743	
1.31955	0.274963	-25.2228	
1.31957	0.26947	-26.8707	
1.31958	0.270386	-32.1655	
1.3196	0.278931	-38.9557	
1.31962	0.287476	-44.5099	
1.31963	0.292969	-45.1508	
1.31965	0.299072	-39.1235	
1.31967	0.302124	-30.4718	
1.31968	0.299988	-24.9786	
1.3197	0.296631	-25.5127	
1.31972	0.296936	-30.6854	
1.31973	0.304565	-38.3301	
1.31975	0.314026	-44.754	
1.31977	0.322266	-46.875	
1.31978	0.333557	-44.0216	
1.3198	0.349731	-41.2903	
1.31982	0.362244	-38.7878	
1.31983	0.374451	-36.6364	
1.31985	0.387268	-35.8124	
1.31987	0.388794	-36.4227	
1.31988	0.386353	-40.0848	
1.3199	0.386658	-45.2118	
1.31992	0.389709	-45.7458	
1.31993	0.388794	-40.2222	
1.31995	0.376587	-33.9813	
1.31997	0.36499	-30.7922	
1.31998	0.362244	-30.9906	
1.32	0.359802	-35.202	
1.32002	0.355225	-41.7023	
1.32003	0.357666	-45.166	
1.32005	0.36499	-43.1213	
1.32007	0.372314	-38.8031	
1.32008	0.379639	-35.8734	
1.3201	0.380859	-33.2336	
1.32012	0.374146	-31.9214	
1.32013	0.373535	-34.3323	
1.32015	0.376587	-38.3148	
1.32017	0.373535	-43.7927	
1.32018	0.359192	-48.2941	
1.3202	0.343628	-46.1731	
1.32022	0.334778	-39.3677	
1.32023	0.331421	-33.783	
1.32025	0.332642	-31.311	
1.32027	0.326538	-31.723	
1.32028	0.320129	-38.9252	
1.3203	0.324402	-47.8058	
1.32032	0.332031	-50.9644	
1.32033	0.335083	-45.7458	
1.32035	0.333252	-39.3066	
1.32037	0.326233	-35.3394	
1.32038	0.316467	-32.5623	
1.3204	0.308228	-31.8909	
1.32042	0.300293	-33.9813	
1.32043	0.290222	-38.0859	
1.32045	0.2771	-43.2434	
1.32047	0.264587	-45.9442	
1.32048	0.256653	-42.2516	
1.3205	0.249634	-35.8276	
1.32052	0.23468	-31.9366	
1.32053	0.218201	-29.6936	
1.32055	0.198669	-30.5786	
1.32057	0.177917	-35.7819	
1.32058	0.153503	-41.2903	
1.3206	0.124512	-41.8549	
1.32062	0.0973511	-37.6129	
1.32063	0.0796509	-34.9884	
1.32065	0.0769043	-33.1726	
1.32067	0.090332	-31.0974	
1.32068	0.119934	-30.8075	
1.3207	0.167236	-33.8135	
1.32072	0.221558	-39.2456	
1.32073	0.275574	-44.3726	
1.32075	0.327759	-44.3115	
1.32077	0.366211	-37.8113	
1.32078	0.393677	-31.8604	
1.3208	0.412598	-31.4026	
1.32082	0.414734	-34.3781	
1.32083	0.393372	-39.7491	
1.32085	0.362244	-47.0123	
1.32087	0.334167	-51.2085	
1.32088	0.302429	-47.8973	
1.3209	0.263977	-39.6118	
1.32092	0.217285	-33.3405	
1.32093	0.161133	-30.3192	
1.32095	0.0958252	-30.1971	
1.32097	0.0265503	-32.6843	
1.32098	-0.0360107	-37.0941	
1.321	-0.0854492	-42.0532	
1.32102	-0.124207	-44.4641	
1.32103	-0.151062	-41.1377	
1.32105	-0.169373	-33.9355	
1.32107	-0.180359	-29.068	
1.32108	-0.176392	-28.0304	
1.3211	-0.161438	-30.7007	
1.32112	-0.132446	-38.62	
1.32113	-0.0967407	-53.9093	
1.32115	-0.062561	-67.0776	
1.32117	-0.0265503	-69.1986	
1.32118	-0.0100708	-66.6046	
1.3212	-0.0125122	-62.439	
1.32122	-0.0167847	-53.5278	
1.32123	-0.0271606	-42.9077	
1.32125	-0.0491333	-39.6423	
1.32127	-0.0689697	-44.22	
1.32128	-0.0769043	-51.0559	
1.3213	-0.0842285	-52.1851	
1.32132	-0.103149	-41.3208	
1.32133	-0.117493	-24.2767	
1.32135	-0.121155	-9.24683	
1.32137	-0.119629	-0.717163	
1.32138	-0.115967	0.12207	
1.3214	-0.110779	-4.73022	
1.32142	-0.101013	-10.2997	
1.32143	-0.0796509	-9.26208	
1.32145	-0.0460815	0.762939	
1.32147	-0.017395	8.89587	
1.32148	0.00335693	11.7187	
1.3215	0.0167847	8.37708	
1.32152	0.0213623	1.05286	
1.32153	0.0180054	-8.45337	
1.32155	0.00244141	-19.6228	
1.32157	-0.017395	-29.6021	
1.32158	-0.0390625	-34.7137	
1.3216	-0.0549316	-34.2255	
1.32162	-0.0643921	-32.1655	
1.32163	-0.0704956	-30.4108	
1.32165	-0.0701904	-29.8157	
1.32167	-0.0634766	-32.3181	
1.32168	-0.0494385	-36.911	
1.3217	-0.0335693	-39.3677	
1.32172	-0.0238037	-35.8734	
1.32173	-0.015564	-29.1901	
1.32175	-0.00183105	-23.6053	
1.32177	0.0112915	-18.8904	
1.32178	0.0213623	-16.4795	
1.3218	0.0283813	-15.5792	
1.32182	0.032959	-18.5089	
1.32183	0.0326538	-24.5667	
1.32185	0.0326538	-28.5339	
1.32187	0.0247192	-24.0936	
1.32188	0.010376	-14.4501	
1.3219	-0.00549316	-7.75146	
1.32192	-0.0183105	-3.9978	
1.32193	-0.0231934	-3.31116	
1.32195	-0.0177002	-8.19397	
1.32197	-0.00823975	-16.2354	
1.32198	-0.000915527	-21.7896	
1.322	-0.00427246	-20.0806	
1.32202	-0.0140381	-15.2893	
1.32203	-0.0253296	-10.8795	
1.32205	-0.0314331	-7.26318	
1.32207	-0.0341797	-6.45447	
1.32208	-0.0344849	-7.35474	
1.3221	-0.0350952	-10.5896	
1.32212	-0.0466919	-16.1438	
1.32213	-0.06073	-20.2942	
1.32215	-0.0698853	-17.5476	
1.32217	-0.0775146	-10.5743	
1.32218	-0.0799561	-5.34058	
1.3222	-0.0671387	-4.60815	
1.32222	-0.0524902	-7.40051	
1.32223	-0.0411987	-13.0005	
1.32225	-0.0357056	-18.8904	
1.32227	-0.0387573	-20.3094	
1.32228	-0.0448608	-15.3198	
1.3223	-0.0469971	-9.65881	
1.32232	-0.0527954	-5.84412	
1.32233	-0.0650024	-3.82996	
1.32235	-0.0756836	-4.28772	
1.32237	-0.0854492	-7.43103	
1.32238	-0.0921631	-12.6648	
1.3224	-0.0985718	-17.8223	
1.32242	-0.102234	-17.8528	
1.32243	-0.108643	-10.437	
1.32245	-0.114441	-2.59399	
1.32247	-0.115967	1.02234	
1.32248	-0.115662	0.640869	
1.3225	-0.107422	-3.2959	
1.32252	-0.0881958	-9.71985	
1.32253	-0.0698853	-13.0463	
1.32255	-0.0601196	-10.498	
1.32257	-0.0494385	-3.87573	
1.32258	-0.0302124	0.930786	
1.3226	-0.010376	3.95203	
1.32262	0.00213623	5.12695	
1.32263	0.00244141	4.01306	
1.32265	-0.00518799	1.15967	
1.32267	-0.010376	-3.20435	
1.32268	-0.00946045	-7.12585	
1.3227	-0.010376	-7.5531	
1.32272	-0.0088501	-3.87573	
1.32273	-0.0115967	-3.32642	
1.32275	-0.027771	-7.76672	
1.32277	-0.0552368	-13.3667	
1.32278	-0.0857544	-18.0206	
1.3228	-0.113831	-21.4386	
1.32282	-0.124207	-19.2413	
1.32283	-0.123596	-9.59778	
1.32285	-0.118408	-0.12207	
1.32287	-0.103455	3.66211	
1.32288	-0.0744629	4.36401	
1.3229	-0.0460815	3.2196	
1.32292	-0.0228882	0.656128	
1.32293	-0.00640869	-2.41089	
1.32295	-0.00579834	-3.79944	
1.32297	-0.0140381	-2.62451	
1.32298	-0.0210571	3.44849	
1.323	-0.0375366	13.1073	
1.32302	-0.0540161	22.5067	
1.32303	-0.0637817	31.0669	
1.32305	-0.0592041	33.9966	
1.32307	-0.0482178	28.0457	
1.32308	-0.0427246	20.2637	
1.3231	-0.0366211	15.5487	
1.32312	-0.0289917	16.9525	
1.32313	-0.0186157	19.1498	
1.32315	-0.010376	22.0642	
1.32317	-0.0146484	24.4293	
1.32318	-0.0183105	26.0162	
1.3232	-0.0152588	26.7639	
1.32322	-0.0109863	23.4375	
1.32323	-0.00152588	16.571	
1.32325	0.000305176	13.031	
1.32327	-0.00854492	15.976	
1.32328	-0.0201416	21.8048	
1.3233	-0.027771	24.9939	
1.32332	-0.0344849	24.6887	
1.32333	-0.0375366	19.3634	
1.32335	-0.03479	10.498	
1.32337	-0.0280762	4.19617	
1.32338	-0.0247192	3.40271	
1.3234	-0.0308228	8.37708	
1.32342	-0.0500488	12.2375	
1.32343	-0.0674438	15.6708	
1.32345	-0.0860596	18.5547	
1.32347	-0.101929	16.6321	
1.32348	-0.106506	11.8866	
1.3235	-0.10437	5.8136	
1.32352	-0.0927734	3.69263	
1.32353	-0.0762939	9.27734	
1.32355	-0.0515747	20.5688	
1.32357	-0.022583	30.2887	
1.32358	0.00427246	34.4696	
1.3236	0.0271606	33.2642	
1.32362	0.0427246	26.7639	
1.32363	0.0552368	18.3716	
1.32365	0.0595093	14.0381	
1.32367	0.0515747	17.8833	
1.32368	0.0332642	23.6816	
1.3237	0.0088501	25.3754	
